Time(s),Amplitude(mV)
42.681,0.003794135
42.682,0.003183783
42.683,0.002338594
42.684,0.001200141
42.685,0.000804065
42.686,-0.001129804
42.687,-0.001393854
42.688,-0.001657904
42.689,-0.001414418
42.69,-0.001657903
42.691,0.000346303
42.692,0.000956655
42.693,0.003031194
42.694,0.005270244
42.695,0.007579627
42.696,0.011394325
42.697,0.013967756
42.698,0.016470856
42.699,0.019918685
42.7,0.021333106
42.701,0.023885971
42.702,0.025156437
42.703,0.025044979
42.704,0.025177002
42.705,0.025350155
42.706,0.026356574
42.707,0.025218134
42.708,0.027090321
42.709,0.027903018
42.71,0.027923584
42.711,0.027597842
42.712,0.027770996
42.713,0.027750429
42.714,0.027750429
42.715,0.027750429
42.716,0.027770996
42.717,0.027506955
42.718,0.027709294
42.719,0.027638976
42.72,0.02675263
42.721,0.025309022
42.722,0.025441042
42.723,0.025482178
42.724,0.02419977
42.725,0.022756164
42.726,0.021890382
42.727,0.020253052
42.728,0.019539856
42.729,0.017832214
42.73,0.016986998
42.731,0.015522826
42.732,0.013386596
42.733,0.012817383
42.734,0.011138916
42.735,0.010507995
42.736,0.009601065
42.737,0.008392334
42.738,0.008066588
42.739,0.00710992
42.74,0.005625181
42.741,0.00346838
42.742,0.002449998
42.743,0.000701226
42.744,-0.001282417
42.745,-0.001699038
42.746,-0.003723824
42.747,-0.003835269
42.748,-0.003835269
42.749,-0.003967285
42.75,-0.003967285
42.751,-0.004231317
42.752,-0.004078728
42.753,-0.003855842
42.754,-0.003987858
42.755,-0.001942497
42.756,-0.001810482
42.757,0.000478337
42.758,0.001872201
42.759,0.003315787
42.76,0.003204346
42.761,0.003488948
42.762,0.004507344
42.763,0.005645752
42.764,0.005839488
42.765,0.005666326
42.766,0.005666326
42.767,0.005666326
42.768,0.004606777
42.769,0.00322492
42.77,0.003356934
42.771,0.003447796
42.772,0.003295208
42.773,0.003113484
42.774,0.003336358
42.775,0.003092909
42.776,0.003072334
42.777,0.003509521
42.778,0.003245498
42.779,0.003336357
42.78,0.003266075
42.781,0.003072334
42.782,0.003204346
42.783,0.003600379
42.784,0.003204346
42.785,0.003336357
42.786,0.001088692
42.787,0.000742362
42.788,0.000762939
42.789,0.000630929
42.79,0.000721784
42.791,0.000874372
42.792,0.000824674
42.793,0.000651508
42.794,0.001801937
42.795,0.003356934
42.796,0.003072336
42.797,0.003550679
42.798,0.005422892
42.799,0.00568691
42.8,0.005666331
42.801,0.005645752
42.802,0.005909769
42.803,0.005889189
42.804,0.005868609
42.805,0.00360037
42.806,0.002185918
42.807,0.000589771
42.808,-0.002259713
42.809,-0.005158883
42.81,-0.010775532
42.811,-0.017101902
42.812,-0.025139378
42.813,-0.035944019
42.814,-0.047928202
42.815,-0.063289901
42.816,-0.08040033
42.817,-0.099403559
42.818,-0.117306026
42.819,-0.133245431
42.82,-0.148075555
42.821,-0.159457903
42.822,-0.168469102
42.823,-0.172180888
42.824,-0.17270891
42.825,-0.169818248
42.826,-0.162778621
42.827,-0.153396932
42.828,-0.139144506
42.829,-0.123283867
42.83,-0.10176897
42.831,-0.078023426
42.832,-0.051126784
42.833,-0.022093911
42.834,0.010419401
42.835,0.045444373
42.836,0.085108735
42.837,0.128983807
42.838,0.17362182
42.839,0.222491125
42.84,0.27103467
42.841,0.320390817
42.842,0.366930134
42.843,0.413469451
42.844,0.458503474
42.845,0.503117297
42.846,0.544571553
42.847,0.586380645
42.848,0.629043505
42.849,0.670568007
42.85,0.712010163
42.851,0.75164185
42.852,0.790551771
42.853,0.82844323
42.854,0.863324104
42.855,0.896353335
42.856,0.925118582
42.857,0.946794544
42.858,0.957093013
42.859,0.954718205
42.86,0.940115773
42.861,0.912209128
42.862,0.875188382
42.863,0.829470123
42.864,0.777821521
42.865,0.720935282
42.866,0.660357877
42.867,0.599038121
42.868,0.538205182
42.869,0.476967782
42.87,0.41752026
42.871,0.360493555
42.872,0.306192843
42.873,0.252502483
42.874,0.199546014
42.875,0.150412702
42.876,0.101056575
42.877,0.055515147
42.878,0.011936771
42.879,-0.02885384
42.88,-0.065932706
42.881,-0.100343667
42.882,-0.130321125
42.883,-0.158690338
42.884,-0.182523094
42.885,-0.20207494
42.886,-0.21869488
42.887,-0.232679641
42.888,-0.242507043
42.889,-0.252363483
42.89,-0.259126979
42.891,-0.262644944
42.892,-0.264385189
42.893,-0.264505032
42.894,-0.262521389
42.895,-0.259774806
42.896,-0.255308571
42.897,-0.252429993
42.898,-0.247943164
42.899,-0.242816955
42.9,-0.23808673
42.901,-0.233406124
42.902,-0.228696491
42.903,-0.224263011
42.904,-0.220844295
42.905,-0.217111974
42.906,-0.213825251
42.907,-0.210967269
42.908,-0.208484673
42.909,-0.205799875
42.91,-0.204731759
42.911,-0.202484131
42.912,-0.201069649
42.913,-0.199716953
42.914,-0.197753906
42.915,-0.197102363
42.916,-0.195250712
42.917,-0.194854736
42.918,-0.192850498
42.919,-0.191394821
42.92,-0.189930731
42.921,-0.189237993
42.922,-0.187489324
42.923,-0.185353093
42.924,-0.185179908
42.925,-0.183064274
42.926,-0.181670386
42.927,-0.180317692
42.928,-0.17962495
42.929,-0.177327727
42.93,-0.17564926
42.931,-0.175302888
42.932,-0.17314606
42.933,-0.172729492
42.934,-0.170725251
42.935,-0.169422154
42.936,-0.166848758
42.937,-0.165537262
42.938,-0.163227845
42.939,-0.160939026
42.94,-0.159545136
42.941,-0.158324432
42.942,-0.156056213
42.943,-0.154641722
42.944,-0.152220915
42.945,-0.1511528
42.946,-0.149127956
42.947,-0.146179199
42.948,-0.14516067
42.949,-0.142566675
42.95,-0.141296387
42.951,-0.138813779
42.952,-0.13768386
42.953,-0.136260986
42.954,-0.134083553
42.955,-0.131662748
42.956,-0.129984281
42.957,-0.127695463
42.958,-0.126454158
42.959,-0.124206543
42.96,-0.122903431
42.961,-0.121591947
42.962,-0.119699084
42.963,-0.118173205
42.964,-0.116729736
42.965,-0.116577148
42.966,-0.114420315
42.967,-0.114399712
42.968,-0.112506847
42.969,-0.111846924
42.97,-0.109426121
42.971,-0.109405518
42.972,-0.108316798
42.973,-0.107075491
42.974,-0.106943507
42.975,-0.105986771
42.976,-0.104238134
42.977,-0.103372171
42.978,-0.10196992
42.979,-0.100646193
42.98,-0.099598683
42.981,-0.098600734
42.982,-0.096893311
42.983,-0.096138721
42.984,-0.094604492
42.985,-0.093342578
42.986,-0.092121874
42.987,-0.089853662
42.988,-0.089833055
42.989,-0.087391649
42.99,-0.087239061
42.991,-0.084991455
42.992,-0.083840913
42.993,-0.082397461
42.994,-0.081288132
42.995,-0.080067428
42.996,-0.077819824
42.997,-0.077626021
42.998,-0.075337203
42.999,-0.073770108
43,-0.072611228
43.001,-0.07159266
43.002,-0.069905862
43.003,-0.070079058
43.004,-0.06917186
43.005,-0.067881003
43.006,-0.067637653
43.007,-0.067555218
43.008,-0.067617045
43.009,-0.067728414
43.01,-0.067443848
43.011,-0.065439596
43.012,-0.065287008
43.013,-0.065175639
43.014,-0.065002441
43.015,-0.062956969
43.016,-0.062672403
43.017,-0.061604287
43.018,-0.060119629
43.019,-0.060536171
43.02,-0.059121658
43.021,-0.058074154
43.022,-0.056985427
43.023,-0.055541992
43.024,-0.055216205
43.025,-0.053364539
43.026,-0.053079974
43.027,-0.051228308
43.028,-0.050749932
43.029,-0.048593089
43.03,-0.048065186
43.031,-0.046304269
43.032,-0.045512416
43.033,-0.043508161
43.034,-0.043314348
43.035,-0.043029785
43.036,-0.041178117
43.037,-0.040608992
43.038,-0.040650219
43.039,-0.039458423
43.04,-0.038278947
43.041,-0.038563509
43.042,-0.038278947
43.043,-0.038584122
43.044,-0.037260348
43.045,-0.036142716
43.046,-0.036010742
43.047,-0.03583754
43.048,-0.035012756
43.049,-0.033548721
43.05,-0.03326416
43.051,-0.033528106
43.052,-0.031218672
43.053,-0.030995957
43.054,-0.030690782
43.055,-0.028818496
43.056,-0.028665908
43.057,-0.027383356
43.058,-0.025981174
43.059,-0.025919325
43.06,-0.023935682
43.061,-0.02367174
43.062,-0.023519152
43.063,-0.021514893
43.064,-0.021230334
43.065,-0.021168482
43.066,-0.019073486
43.067,-0.018656958
43.068,-0.018991016
43.069,-0.016722815
43.07,-0.016153698
43.071,-0.016326904
43.072,-0.014343262
43.073,-0.014038086
43.074,-0.014219551
43.075,-0.011860618
43.076,-0.01170803
43.077,-0.011312123
43.078,-0.011270885
43.079,-0.009307861
43.08,-0.008891336
43.081,-0.008982066
43.082,-0.006866455
43.083,-0.006346832
43.084,-0.004515777
43.085,-0.003987905
43.086,-0.00207437
43.087,-0.001393911
43.088,-0.000527869
43.089,0.000915527
43.09,0.000672214
43.091,0.002919791
43.092,0.003336312
43.093,0.004618879
43.094,0.005666373
43.095,0.006816975
43.096,0.007955192
43.097,0.009237761
43.098,0.010549186
43.099,0.0119431
43.1,0.012817383
43.101,0.014231919
43.102,0.015452622
43.103,0.016409395
43.104,0.017984748
43.105,0.020071506
43.106,0.022603631
43.107,0.024018169
43.108,0.025065661
43.109,0.027395727
43.11,0.02779162
43.111,0.029643298
43.112,0.030059814
43.113,0.032105329
43.114,0.032563093
43.115,0.034658076
43.116,0.035981902
43.117,0.037293319
43.118,0.038534648
43.119,0.039693477
43.12,0.040782217
43.121,0.04196167
43.122,0.043376212
43.123,0.044423702
43.124,0.046733146
43.125,0.048238399
43.126,0.050304546
43.127,0.051595333
43.128,0.051768547
43.129,0.051991218
43.13,0.051789175
43.131,0.058086532
43.132,0.060202136
43.133,0.061360959
43.134,0.062643544
43.135,0.063822993
43.136,0.065084951
43.137,0.066326282
43.138,0.068705806
43.139,0.068990354
43.14,0.070994625
43.141,0.071258545
43.142,0.072541133
43.143,0.07372058
43.144,0.073984498
43.145,0.07487121
43.146,0.076293945
43.147,0.076314574
43.148,0.07718066
43.149,0.078714722
43.15,0.078714722
43.151,0.078603393
43.152,0.077696046
43.153,0.076557861
43.154,0.076273315
43.155,0.075122679
43.156,0.073720581
43.157,0.073588624
43.158,0.071980223
43.159,0.071695678
43.16,0.070433713
43.161,0.068990358
43.162,0.066812865
43.163,0.066660277
43.164,0.064544678
43.165,0.064025019
43.166,0.062041376
43.167,0.060626821
43.168,0.059315425
43.169,0.057921502
43.17,0.056874019
43.171,0.054473877
43.172,0.053129378
43.173,0.051104469
43.174,0.04828783
43.175,0.046130966
43.176,0.043578237
43.177,0.040831655
43.178,0.038938699
43.179,0.035429177
43.18,0.031969074
43.181,0.02812559
43.182,0.02446348
43.183,0.021960171
43.184,0.018339329
43.185,0.014809172
43.186,0.012083224
43.187,0.009662451
43.188,0.00715914
43.189,0.004536367
43.19,0.002012419
43.191,-0.00031767
43.192,-0.003835333
43.193,-0.006054106
43.194,-0.009646171
43.195,-0.012462799
43.196,-0.01479289
43.197,-0.017254933
43.198,-0.020945814
43.199,-0.023630487
43.2,-0.025544088
43.201,-0.028138082
43.202,-0.030690803
43.203,-0.034018971
43.204,-0.036612966
43.205,-0.039297637
43.206,-0.042002945
43.207,-0.044221726
43.208,-0.046947671
43.209,-0.048931314
43.21,-0.050547868
43.211,-0.052531511
43.212,-0.054230616
43.213,-0.055410043
43.214,-0.056296814
43.215,-0.057789533
43.216,-0.057546274
43.217,-0.057921481
43.218,-0.05785145
43.219,-0.058870174
43.22,-0.060404165
43.221,-0.060424805
43.222,-0.060313496
43.223,-0.060424805
43.224,-0.060230937
43.225,-0.060292857
43.226,-0.060424805
43.227,-0.060445445
43.228,-0.060272217
43.229,-0.060272217
43.23,-0.060647417
43.231,-0.060383523
43.232,-0.060251576
43.233,-0.058247292
43.234,-0.057740147
43.235,-0.057830811
43.236,-0.056721412
43.237,-0.055410046
43.238,-0.055480066
43.239,-0.055257459
43.24,-0.055236816
43.241,-0.055034853
43.242,-0.055084229
43.243,-0.055389404
43.244,-0.055348118
43.245,-0.055257459
43.246,-0.054502606
43.247,-0.053059299
43.248,-0.052968642
43.249,-0.05268411
43.25,-0.053211886
43.251,-0.053079942
43.252,-0.052968642
43.253,-0.053079942
43.254,-0.052968642
43.255,-0.052684111
43.256,-0.050923066
43.257,-0.050333359
43.258,-0.050527237
43.259,-0.049487839
43.26,-0.048238419
43.261,-0.047933243
43.262,-0.048085831
43.263,-0.048308424
43.264,-0.047219663
43.265,-0.045797013
43.266,-0.045512484
43.267,-0.045623779
43.268,-0.043862727
43.269,-0.043314314
43.27,-0.04320302
43.271,-0.042184259
43.272,-0.04065032
43.273,-0.040567732
43.274,-0.040893555
43.275,-0.040588379
43.276,-0.039742849
43.277,-0.038522146
43.278,-0.038452148
43.279,-0.037524026
43.28,-0.035878802
43.281,-0.035990094
43.282,-0.035858154
43.283,-0.034971324
43.284,-0.033396099
43.285,-0.033569336
43.286,-0.033548687
43.287,-0.033416748
43.288,-0.033478696
43.289,-0.03328481
43.29,-0.03266185
43.291,-0.030975342
43.292,-0.030781454
43.293,-0.029082337
43.294,-0.028513285
43.295,-0.028707174
43.296,-0.027535807
43.297,-0.026224467
43.298,-0.02611318
43.299,-0.026092529
43.3,-0.026245117
43.301,-0.026265768
43.302,-0.028249411
43.303,-0.028533936
43.304,-0.028777157
43.305,-0.028665872
43.306,-0.028422651
43.307,-0.028554587
43.308,-0.030822754
43.309,-0.030843406
43.31,-0.031086625
43.311,-0.030843406
43.312,-0.031280518
43.313,-0.031107277
43.314,-0.028839111
43.315,-0.028402001
43.316,-0.028513282
43.317,-0.027383207
43.318,-0.025981248
43.319,-0.026356398
43.32,-0.02511504
43.321,-0.023651123
43.322,-0.023581152
43.323,-0.023519189
43.324,-0.023651123
43.325,-0.02351919
43.326,-0.023762402
43.327,-0.023783056
43.328,-0.023762401
43.329,-0.023783056
43.33,-0.023803711
43.331,-0.023671778
43.332,-0.023539846
43.333,-0.023630467
43.334,-0.023824367
43.335,-0.025981253
43.336,-0.026224461
43.337,-0.026092529
43.338,-0.026203804
43.339,-0.025828667
43.34,-0.026030559
43.341,-0.026092529
43.342,-0.028076172
43.343,-0.028422662
43.344,-0.028645209
43.345,-0.028665866
43.346,-0.028422663
43.347,-0.028797796
43.348,-0.028797796
43.349,-0.028665865
43.35,-0.028686523
43.351,-0.028402006
43.352,-0.028422664
43.353,-0.028513277
43.354,-0.026508976
43.355,-0.02607187
43.356,-0.026092529
43.357,-0.026467656
43.358,-0.026092529
43.359,-0.026092529
43.36,-0.02607187
43.361,-0.026092529
43.362,-0.025676085
43.363,-0.025939941
43.364,-0.026071869
43.365,-0.025828674
43.366,-0.026224457
43.367,-0.02611319
43.368,-0.025808014
43.369,-0.025849336
43.37,-0.025849336
43.371,-0.026203795
43.372,-0.025981264
43.373,-0.025939941
43.374,-0.026245117
43.375,-0.025960603
43.376,-0.026224455
43.377,-0.026092529
43.378,-0.026071867
43.379,-0.026071867
43.38,-0.026377043
43.381,-0.026315055
43.382,-0.024067561
43.383,-0.02363046
43.384,-0.023914973
43.385,-0.023914973
43.386,-0.023651123
43.387,-0.023783048
43.388,-0.023498535
43.389,-0.023914971
43.39,-0.023651123
43.391,-0.023803711
43.392,-0.023651123
43.393,-0.024669972
43.394,-0.026224453
43.395,-0.026224453
43.396,-0.026154523
43.397,-0.026092529
43.398,-0.026071864
43.399,-0.026356375
43.4,-0.025828684
43.401,-0.026203786
43.402,-0.025205596
43.403,-0.023824377
43.404,-0.023519201
43.405,-0.023762379
43.406,-0.02175807
43.407,-0.021168384
43.408,-0.021209717
43.409,-0.021057129
43.41,-0.021209717
43.411,-0.020661366
43.412,-0.020627951
43.413,-0.019032152
43.414,-0.018595055
43.415,-0.018788978
43.416,-0.017617525
43.417,-0.016306237
43.418,-0.016215652
43.419,-0.016438156
43.42,-0.015308036
43.421,-0.013885498
43.422,-0.013906167
43.423,-0.013753579
43.424,-0.01373291
43.425,-0.014017417
43.426,-0.013712241
43.427,-0.013774249
43.428,-0.013885498
43.429,-0.013996747
43.43,-0.014260583
43.431,-0.01595182
43.432,-0.016285565
43.433,-0.016326904
43.434,-0.016194987
43.435,-0.016438152
43.436,-0.016368245
43.437,-0.016570068
43.438,-0.016722656
43.439,-0.016458821
43.44,-0.016528725
43.441,-0.014149331
43.442,-0.014017415
43.443,-0.014058757
43.444,-0.013753582
43.445,-0.01390617
43.446,-0.013996742
43.447,-0.011881183
43.448,-0.01118026
43.449,-0.011444092
43.45,-0.011728595
43.451,-0.011423419
43.452,-0.011423419
43.453,-0.011576007
43.454,-0.010536441
43.455,-0.009064705
43.456,-0.009002686
43.457,-0.009113926
43.458,-0.0091346
43.459,-0.009023359
43.46,-0.009023359
43.461,-0.007678612
43.462,-0.006713867
43.463,-0.006713867
43.464,-0.006540605
43.465,-0.006783757
43.466,-0.006825106
43.467,-0.006783755
43.468,-0.006408691
43.469,-0.006561279
43.47,-0.006693192
43.471,-0.006165542
43.472,-0.004251785
43.473,-0.003835373
43.474,-0.003794021
43.475,-0.004119873
43.476,-0.003835373
43.477,-0.004119873
43.478,-0.004210431
43.479,-0.00407852
43.48,-0.004251784
43.481,-0.003987962
43.482,-0.003967285
43.483,-0.00400864
43.484,-0.004119873
43.485,-0.002878492
43.486,-0.001616434
43.487,-0.001657789
43.488,-0.001525879
43.489,-0.001525879
43.49,-0.001546557
43.491,-0.001810376
43.492,-0.001789698
43.493,-0.001789697
43.494,-0.001678467
43.495,-0.001678467
43.496,-0.00139397
43.497,-0.001921605
43.498,0.000325855
43.499,0.001026756
43.5,0.001117305
43.501,0.000936207
43.502,0.000610352
43.503,0.000936207
43.504,-0.000387897
43.505,-0.001282744
43.506,-0.001546559
43.507,-0.001525879
43.508,-0.001657786
43.509,-0.001678467
43.51,-0.001699148
43.511,-0.001525879
43.512,-0.001525879
43.513,-0.001657785
43.514,-0.001810373
43.515,-0.001567243
43.516,-0.001525879
43.517,-0.001719831
43.518,-0.003814697
43.519,-0.004251779
43.52,-0.0020535
43.521,-0.001505196
43.522,-0.001769006
43.523,-0.001393974
43.524,-0.001525879
43.525,-0.001810371
43.526,-0.001657783
43.527,-0.001393975
43.528,-0.001525879
43.529,-0.001352607
43.53,-0.001525879
43.531,-0.001657783
43.532,-0.001546563
43.533,-0.001699151
43.534,-0.00181037
43.535,-0.001525879
43.536,-0.001525879
43.537,-0.001657782
43.538,-0.001657782
43.539,-0.001393976
43.54,-0.001657781
43.541,-0.001637096
43.542,-0.001768998
43.543,-0.001657781
43.544,-0.001567251
43.545,-0.001567251
43.546,-0.001789682
43.547,-0.001810368
43.548,-0.001546565
43.549,-0.001484506
43.55,-0.001525879
43.551,0.00041639
43.552,0.00089484
43.553,0.000499138
43.554,0.000742252
43.555,0.001761217
43.556,0.003113821
43.557,0.003377621
43.558,0.003245722
43.559,0.003072446
43.56,0.003245722
43.561,0.003509521
43.562,0.001942265
43.563,0.000894839
43.564,0.000825006
43.565,0.000478453
43.566,0.00074225
43.567,-0.000540521
43.568,-0.001546568
43.569,-0.001587948
43.57,-0.001699156
43.571,-0.001525879
43.572,-0.001393981
43.573,-0.001942262
43.574,-0.001768984
43.575,-0.001505188
43.576,-0.00190088
43.577,-0.00156726
43.578,-0.001831055
43.579,-0.001810364
43.58,-0.001657776
43.581,-0.001900877
43.582,-0.001657775
43.583,0.000387942
43.584,0.000853452
43.585,0.000804323
43.586,0.000956911
43.587,0.001047423
43.588,0.002676763
43.589,0.003031065
43.59,0.003600032
43.591,0.003072451
43.592,0.003093144
43.593,0.00316296
43.594,0.002053458
43.595,0.001006035
43.596,-0.000367256
43.597,-0.001546572
43.598,-0.001810361
43.599,-0.003794003
43.6,-0.004119873
43.601,-0.003080181
43.602,-0.001546573
43.603,-0.000374986
43.604,0.00178194
43.605,0.004334545
43.606,0.006421662
43.607,0.009126856
43.608,0.011588958
43.609,0.014141562
43.61,0.016319184
43.611,0.019003681
43.612,0.020488169
43.613,0.02233992
43.614,0.02504511
43.615,0.026369294
43.616,0.027791692
43.617,0.027618408
43.618,0.027618408
43.619,0.026620094
43.62,0.02532959
43.621,0.02532959
43.622,0.025065808
43.623,0.024463164
43.624,0.022867486
43.625,0.022797688
43.626,0.022846788
43.627,0.022645101
43.628,0.022888184
43.629,0.022888184
43.63,0.020731255
43.631,0.0201623
43.632,0.020578667
43.633,0.019407058
43.634,0.017984672
43.635,0.017943274
43.636,0.015848441
43.637,0.015390678
43.638,0.013650112
43.639,0.011728568
43.64,0.010569964
43.641,0.009530238
43.642,0.00795527
43.643,0.006082815
43.644,0.005604351
43.645,0.003530222
43.646,0.00344742
43.647,0.003031057
43.648,0.001942241
43.649,0.000610352
43.65,0.000894826
43.651,0.000894826
43.652,-0.000499167
43.653,-0.001810353
43.654,-0.001587984
43.655,-0.003835399
43.656,-0.003987987
43.657,-0.006429394
43.658,-0.006693165
43.659,-0.007448434
43.66,-0.008850098
43.661,-0.0088708
43.662,-0.009307861
43.663,-0.011291504
43.664,-0.011138916
43.665,-0.011444092
43.666,-0.011464795
43.667,-0.011312208
43.668,-0.01055693
43.669,-0.008870802
43.67,-0.008870802
43.671,-0.008870802
43.672,-0.006825046
43.673,-0.006429396
43.674,-0.005521524
43.675,-0.004161283
43.676,-0.003967285
